sourceNodeIndex,targetNodeIndex,weight
726,201,30.226744
726,73,39.67366
726,639,30.226744
726,28,32.23426
726,500,0.0
368,578,22.803278
368,1157,44.45793
368,964,44.462303
1392,964,49.955555
525,1164,0.0
525,56,0.0
1124,814,0.0
5,779,8.00312
5,265,47.384094
1218,319,1.8705567
1306,1331,41.89311
1306,1320,25.603495
1306,1401,21.90639
1306,100,40.08416
1306,528,0.0
1306,462,16.288376
1306,678,41.89311
1306,1277,41.89311
1306,677,40.08416
1306,1288,29.391285
1306,996,35.7805
1306,703,0.0
785,889,0.051149964
1242,974,0.075487964
1242,696,0.0
506,516,0.0
506,9,0.8687166
31,195,0.0
827,1459,30.366158
827,956,29.39463
827,900,48.758675
827,831,0.0
827,792,29.39463
827,336,48.758675
827,341,43.05807
827,722,43.05807
827,340,43.05807
827,213,0.0
1417,1068,0.0
1417,999,0.0
1417,261,0.0
1417,455,0.0
732,707,15.608223
732,166,17.469843
134,342,46.013107
134,387,40.11655
1110,1140,0.45693827
1110,508,0.6931743
1243,103,0.0
1243,297,0.0
1243,1001,13.789609
9,52,0.0
9,506,0.8687166
9,750,0.0
1086,1381,40.127922
1086,1271,28.506056
1086,705,34.522686
1086,585,37.449707
1086,981,23.572968
1086,832,0.0
1086,586,40.055782
1086,641,23.572968
445,536,30.835978
282,534,41.82674
1015,1421,48.21422
1015,422,48.21422
1015,676,29.306896
1015,795,0.0
1015,173,48.044243
676,1015,29.306896
814,1124,0.0
467,898,11.34812
467,735,12.511507
302,1443,0.0
302,488,38.96184
302,1062,30.983965
302,427,47.093452
302,43,30.983965
434,977,24.183027
795,1421,48.21422
795,1181,17.678694
795,1015,0.0
795,422,48.21422
795,173,48.044243
1362,160,0.0
1362,60,0.0
1362,178,0.0
784,931,29.622879
784,1194,14.938982
784,932,14.938982
784,123,0.0
1370,623,0.05266012
497,79,38.8897
7,1239,0.0
1102,776,29.107252
1033,1394,21.001799
1033,1155,21.001799
932,1194,0.0
932,931,27.18526
932,784,14.938982
1357,1339,0.04128988
884,431,0.0
1295,579,41.19867
896,1418,12.181655
896,280,18.508326
896,317,30.023851
896,178,0.0
896,182,36.091934
896,579,36.091934
500,545,42.557606
500,639,30.226744
500,972,21.467812
500,726,0.0
500,201,21.467812
500,73,23.765717
500,28,32.23426
1364,1031,0.0
1364,492,38.67944
1364,298,0.0
1364,757,0.0
1364,684,34.833736
1364,809,0.0
1029,1445,29.25775
1029,1329,48.122578
1029,686,30.00133
1435,328,20.062855
1435,1213,15.979459
1435,152,24.861078
1435,1374,0.0
1435,1431,26.349155
1435,1132,10.371358
1001,1292,0.0
1001,1243,13.789609
1001,103,13.789609
1001,297,13.789609
1001,894,0.0
1386,242,0.12111478
1386,1231,0.0
148,598,33.424347
148,1397,33.424347
148,1012,37.048664
269,517,0.0
235,990,0.6440679
235,1447,29.034372
235,1430,0.0
235,658,7.198653
1394,1033,21.001799
1394,1155,0.0
1445,686,47.22822
1445,1029,29.25775
1445,1329,25.975075
551,945,47.428223
551,764,47.26171
551,1180,44.774532
551,1057,10.192701
551,102,13.579519
14,1128,11.177825
14,731,0.0
182,280,39.155197
182,317,39.155197
182,1418,31.216394
182,896,36.091934
182,579,0.0
182,178,31.216394
1231,1386,0.0
1231,242,0.12111478
79,497,38.8897
934,1267,0.0
934,634,0.34353095
715,111,0.0
111,715,0.0
623,1370,0.05266012
703,1331,40.08416
703,1320,29.391285
703,1277,16.288376
703,1401,35.7805
703,1288,41.89311
703,996,16.288376
703,1306,0.0
703,100,41.89311
703,528,16.288376
703,462,0.0
703,678,40.08416
703,677,41.89311
36,793,35.348938
36,826,35.198326
36,738,35.198326
36,512,35.348938
1069,707,0.4409588
1069,820,0.00034485757
1289,854,19.303759
578,1157,26.745626
578,368,22.803278
26,454,12.954597
26,1144,12.954597
26,1136,0.0
26,491,0.0
26,168,40.732162
26,1101,40.732162
1157,368,44.45793
1157,578,26.745626
1157,964,0.6090021
1461,145,0.69799954
1461,390,8.820984
964,1392,49.955555
964,1157,0.6090021
964,368,44.462303
23,166,37.151184
1221,1276,27.987955
93,977,14.64065
468,792,0.0
468,549,39.046253
468,1177,37.389595
468,1147,37.389595
468,1323,25.82077
468,40,23.077467
135,735,32.801003
135,470,14.252521
1276,1221,27.987955
102,945,36.325733
102,764,23.741112
102,1180,31.202759
102,1057,23.741112
102,551,13.579519
102,65,48.563988
1074,739,24.392681
195,31,0.0
173,1015,48.044243
173,795,48.044243
1351,185,40.53142
1351,1208,18.277058
1351,806,22.329586
270,1169,0.0
270,123,0.0
270,197,28.087568
80,734,0.44549853
80,1128,0.0
80,731,0.0
1126,1250,46.10996
1126,402,46.10996
1126,1064,46.10996
1456,875,0.50370145
1293,239,0.6711831
852,1127,35.78705
852,870,0.0
852,562,30.434433
852,387,22.38299
166,707,4.42208
166,732,17.469843
166,23,37.151184
1249,1278,45.481567
1249,593,45.481567
508,836,0.4266725
508,1140,0.23623721
508,1110,0.6931743
208,45,34.425655
304,416,44.813465
416,1087,26.351843
416,304,44.813465
1441,535,36.722946
1441,970,44.732433
1441,752,0.0
1441,126,14.639852
1441,443,46.986656
1441,1254,46.986656
579,1418,31.216394
579,1295,41.19867
579,896,36.091934
579,280,39.155197
579,317,39.155197
579,178,31.216394
579,182,0.0
1282,688,12.956205
1282,266,12.956205
1282,699,40.255787
1282,1265,40.255787
1282,1120,0.0
1282,342,49.517727
1282,219,0.0
1282,632,22.409094
1282,387,33.553505
1282,966,40.255787
1282,1094,40.255787
1282,183,40.255787
1282,513,40.255787
1155,1394,0.0
1155,1033,21.001799
177,935,0.0
177,695,0.0
177,483,14.028037
177,1111,0.0
177,637,14.028037
177,720,21.463709
720,935,21.463709
720,1111,21.463709
720,695,21.463709
720,483,35.462997
720,637,21.463709
720,177,21.463709
316,750,47.882183
640,1163,29.60285
640,1402,9.985516
640,342,17.203836
640,601,0.39983645
777,49,0.0
1329,1445,25.975075
1329,1029,48.122578
1169,123,28.156902
1169,197,17.262703
1169,270,0.0
1236,400,0.3325198
536,445,30.835978
1239,7,0.0
1239,343,0.0
386,1262,20.35505
386,1007,29.206095
386,1065,6.93619
386,150,41.268166
343,1239,0.0
1219,825,8.175299
693,1200,40.341637
693,503,13.211352
693,0,40.341637
693,412,0.0
693,207,9.888761
1052,1347,42.282455
1052,515,42.282455
1052,956,42.282455
1052,210,42.282455
626,1238,21.043715
626,1023,31.356886
750,52,0.0
750,9,0.0
750,316,47.882183
1065,1262,25.647915
1065,1007,23.14801
1065,150,0.0
1065,386,6.93619
479,993,12.252022
479,587,8.396243
479,895,0.0
479,267,0.0
479,30,10.342598
641,705,41.188232
641,981,41.188232
641,1381,22.918201
641,832,40.055782
641,1271,42.99673
641,1086,23.572968
641,585,28.314972
641,586,0.0
516,506,0.0
708,1302,0.4129204
952,1040,48.99326
952,1283,10.856108
952,600,10.856108
952,374,48.99326
35,1366,42.023323
35,893,9.561968
35,294,42.023323
35,959,9.561968
1042,645,28.562742
1042,435,48.980904
1042,203,0.0
